seed,config,r,m_t_source,point_idx,category,t,tau,d_eff_denoiser,d_eff_energy
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2541,typical,0.08802270889282227,51.642933440872326,18.790515899658203,-0.6840307494517219
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1339,typical,0.08802270889282227,51.642933440872326,18.997562408447266,-1.5606128219374114
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1534,typical,0.08802270889282227,51.642933440872326,19.08837127685547,1.628172765261752
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.08802270889282227,51.642933440872326,18.806690216064453,14.189717845070845
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.08802270889282227,51.642933440872326,19.211936950683594,1.0604537043864184
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.08802270889282227,51.642933440872326,19.962345123291016,-2.6563328989104775
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3201,rare,0.08802270889282227,51.642933440872326,19.4234619140625,-0.5318770070980463
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4516,rare,0.08802270889282227,51.642933440872326,18.36770248413086,-0.08047104340994338
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3082,rare,0.08802270889282227,51.642933440872326,20.129379272460938,-1.2399750820768531
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3183,typical,0.09754747152328491,41.9269219429133,20.533424377441406,8.061248482036262
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2541,typical,0.09754747152328491,41.9269219429133,19.83852767944336,10.067871226127409
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1339,typical,0.09754747152328491,41.9269219429133,19.940027236938477,2.9886495981736516
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,1534,typical,0.09754747152328491,41.9269219429133,20.805419921875,-3.9528310122368566
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,4252,typical,0.09754747152328491,41.9269219429133,21.0809268951416,4.190379022377783
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,3943,rare,0.09754747152328491,41.9269219429133,19.531631469726562,-2.6204519952530063
300,turbulencesynth_M256_J8_Q3_sigma3.5_nt40000_n1_5000_lam5e-07_seed_300_terms2f1130a8_20260728_1232,272,aux_moments,2595,rare,0.09754747152328491,41.9269219429133,20.737821578979492,-6.016849443959018
